Cliente;Direccion;Localidad;FechaComprobante;FechaEntrega;FechaCarga;NroComprobante;TipoDeVenta;Empresa;Codigo;CantBase;ImporteNetoItem;ImporteItem;RazonSocial;MotivoDevolucion;Descuento;CodVendedor;Vendedor;RutaPreventa;Articulo;NetoItem;Reparto;ComentarioInterno;Ramo;Subramo;PrecioCosto;Chofer;valorDescuento;Mon_Simbolo;Mon_Decimales;Proveedor;PesoKg;ImpuestoInterno;CondicionPago;FechaLiquidacion;ComboCodigo;Marca;Linea;Sabor;Calibre;Familia;Rubro;Tags;Promociones;SegmentoRentabilidad;CodSupervisor;NomSupervisor;Origen;ComprobanteReferencia;Etiqueta;VentaDirecta;NumeroVenta;Pendiente;ListaPrecio;Taxonomia;OrdenPreparacion;FechaPreparacion;Bodeguista;BodeguistaNombre
672;VICENTE CASTRO 132;Nono;10/4/2026;10/4/2026;10/4/2026;FAC-A0001-00042248;Venta;Empresa;42102;3;8864,86;10726,48;JOSE IGNACIOHAUKE FONSECA;;10,00%;7;JOFRE GUILLERMO AGUSTIN;7006;ELEMENTOS MALBEC 6X750 ;2954,95;3587;;TRADITIONAL TRADE;Almacen/Despensa;7019,76;CHOFER VILLA DOLORES BEBIDA;328,33;$;2;GRUPO PEÑAFLOR SA;2,25;0;Contado;13/4/2026 10:21;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;1002;BENITEZ RAUL;AXUM;;;False;153777;0;Lista General;Almacen/Despensa - C;12430;10/4/2026;BD-003;VILLAFAÑE MARIANO
7968;RUTA 14;NONO;10/4/2026;10/4/2026;10/4/2026;FAC-A0001-00042249;Venta;Empresa;41682;6;27253,75;32977,03;CHEN ZHUMING;;10,00%;7;JOFRE GUILLERMO AGUSTIN;7006;DON DAVID MALBEC 6X750;4542,29;3587;;TRADITIONAL TRADE;Almacen/Despensa;22717,14;CHOFER VILLA DOLORES BEBIDA;504,7;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;13/4/2026 10:21;;Don David;Superior;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;1002;BENITEZ RAUL;AXUM;;;False;153778;0;Lista General;Almacen/Despensa - B;12432;10/4/2026;BD-003;VILLAFAÑE MARIANO
7968;RUTA 14;NONO;10/4/2026;10/4/2026;10/4/2026;FAC-A0001-00042249;Venta;Empresa;74504;9;29056,08;35157,85;CHEN ZHUMING;;10,00%;7;JOFRE GUILLERMO AGUSTIN;7006;DADA ART MALBEC 6X750;3228,45;3587;;TRADITIONAL TRADE;Almacen/Despensa;24219,45;CHOFER VILLA DOLORES BEBIDA;358,72;$;2;GRUPO PEÑAFLOR SA;6,75;0;Contado;13/4/2026 10:21;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;1002;BENITEZ RAUL;AXUM;;;False;153778;0;Lista General;Almacen/Despensa - B;12432;10/4/2026;BD-003;VILLAFAÑE MARIANO
613;GUEMES 370;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061728;Venta;P&P LOGISTICA S.R.L;74569;6;19370,72;23438,57;BASSANO EZEQUIEL LUIS Y BASSANO CESAR MATIAS;;10,00%;8;ALVAREZ VANESA  KAFF;8010;DADA N°8 CHOCOLATE 6X750 ;3228,45;3592;;TRADITIONAL TRADE;Almacen/Despensa;16146,3;ACOSTA FACUNDO;358,72;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153888;0;Lista General;Almacen/Despensa - B;12452;13/4/2026;20000;MOLINA JUAN
978;PASAJE VENEZUELA 1236;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061730;Venta;P&P LOGISTICA S.R.L;35105;18;34825,14;42138,42;PERRET STELLA MARIS;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3592;;TRADITIONAL TRADE;Almacen/Despensa;26647,92;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;8,514;0;Contado;14/4/2026 17:46;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153892;0;Lista General;Almacen/Despensa - B;12452;13/4/2026;20000;MOLINA JUAN
978;PASAJE VENEZUELA 1236;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061730;Venta;P&P LOGISTICA S.R.L;35104;6;11608,38;14046,14;PERRET STELLA MARIS;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE GREENAPPLE LAT 4X6X473;1934,73;3592;;TRADITIONAL TRADE;Almacen/Despensa;8882,64;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2,838;0;Contado;14/4/2026 17:46;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153892;0;Lista General;Almacen/Despensa - B;12452;13/4/2026;20000;MOLINA JUAN
736;RIVADAVIA 440;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061732;Venta;P&P LOGISTICA S.R.L;30023;12;133182,73;165146,59;MARTINEZ CATRIEL;;6,00%;8;ALVAREZ VANESA  KAFF;8010;WHITE HORSE DO 12X750;11098,56;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;108415,08;ACOSTA FACUNDO;708,42;$;2;GRUPO PEÑAFLOR SA;9;0;Contado;14/4/2026 17:46;;White Horse;Standard (S);No definido;;;Whisky;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153910;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061736;Venta;P&P LOGISTICA S.R.L;42102;6;18517,7;22406,42;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;ELEMENTOS MALBEC 6X750 ;3086,28;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;14039,52;ACOSTA FACUNDO;197;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153928;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061736;Venta;P&P LOGISTICA S.R.L;42103;6;18517,7;22406,42;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;ELEMENTOS SYRAH 6X750 ;3086,28;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;14778,42;ACOSTA FACUNDO;197;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153928;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061737;Venta;P&P LOGISTICA S.R.L;74505;6;20231,64;24480,28;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;DADA ART CABERNET 6X750 ;3371,94;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;16146,3;ACOSTA FACUNDO;215,23;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Dada;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153929;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061737;Venta;P&P LOGISTICA S.R.L;80010;6;17164,38;20768,9;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;LOS ARBOLES SEL MALBEC 6X750;2860,73;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;14391,54;ACOSTA FACUNDO;182,6;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Los Arboles;Medio Alto;No definido;;;Vinos del Año;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153929;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061737;Venta;P&P LOGISTICA S.R.L;72859;6;14893,94;18021,67;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;F.LAS MORAS MALBEC 6X750;2482,32;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;11863,44;ACOSTA FACUNDO;158,45;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Finca Las Moras;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153929;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
615;Rivadavia Esq. Independen 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061737;Venta;P&P LOGISTICA S.R.L;42107;6;18517,7;22406,42;LI WENFANG  (SUC. PLAZA);;6,00%;8;ALVAREZ VANESA  KAFF;8010;ELEMENTOS CHARDONNAY 6X750;3086,28;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;14778,42;ACOSTA FACUNDO;197;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;ELEMENTOS;Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153929;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30022;60;394829,33;489588,37;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF RASPBERRY DO 6X700;6580,49;3592;;VINOTECAS;VINOTECAS;321243;ACOSTA FACUNDO;420,03;$;2;GRUPO PEÑAFLOR SA;42;0;Contado;14/4/2026 17:46;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30019;12;71031,4;88078,94;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF 21 DO 12X700;5919,28;3592;;VINOTECAS;VINOTECAS;57821,88;ACOSTA FACUNDO;377,83;$;2;GRUPO PEÑAFLOR SA;8,4;0;Contado;14/4/2026 17:46;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30131;18;118448,8;146876,51;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF TROPICAL FRUITS 6X700;6580,49;3592;;VINOTECAS;VINOTECAS;96372,9;ACOSTA FACUNDO;420,03;$;2;GRUPO PEÑAFLOR SA;12,6;0;Contado;14/4/2026 17:46;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;35101;6;39482,93;48958,84;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF BC ORANGE & LIME 6X700;6580,49;3592;;VINOTECAS;VINOTECAS;32140,38;ACOSTA FACUNDO;420,03;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;14/4/2026 17:46;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;44288;6;71177,22;88259,75;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;EL ESTECO MALBEC 6X750;11862,87;3592;;VINOTECAS;VINOTECAS;53396,22;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;#¿NOMBRE?;Super premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;74419;6;30148,23;37383,8;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;TRAPICHE RESERVA MALBEC 6X750;5024,7;3592;;VINOTECAS;VINOTECAS;24060,42;ACOSTA FACUNDO;320,73;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Trapiche Reserva;Superior;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;80003;18;39725,62;49259,77;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SAN TELMO SEL CHARDONNA  X750;2206,98;3592;;VINOTECAS;VINOTECAS;33308,1;ACOSTA FACUNDO;140,87;$;2;GRUPO PEÑAFLOR SA;13,5;0;Contado;14/4/2026 17:46;;;Medio;No definido;;;Vinos del Año;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;80036;6;60846,07;75449,12;SALAMANCA JACOBO RAMIRO ;;10,00%;8;ALVAREZ VANESA  KAFF;8010;ALEGORIA CHARDO 6X750;10141,01;3592;;VINOTECAS;VINOTECAS;50717,7;ACOSTA FACUNDO;1126,78;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Don David;Super premium;No definido;;;Vino de Guarda;Grupo Peñaflor,PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;74402;6;41950,86;52019,07;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;PAZ DE FLM SAUV BLANC 6X750;6991,81;3592;;VINOTECAS;VINOTECAS;32415,12;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;;Premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;74510;6;14893,94;18468,49;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;F. LAS MORAS ROSADO 6X750 ;2482,32;3592;;VINOTECAS;VINOTECAS;12487,86;ACOSTA FACUNDO;158,45;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;Alaris;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;14510;6;17304,42;21457,48;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;EL BAUTISMO ROSADO 6X750 ;2884,07;3592;;VINOTECAS;VINOTECAS;14508,96;ACOSTA FACUNDO;184,09;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;El Bautismo;Medio Alto;No definido;;;Vinos del Año;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;54011;6;78304,08;97097,06;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;GRAN MASCOTA MALBEC 6X750;13050,68;3592;;VINOTECAS;VINOTECAS;58742,7;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;;Super premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;44297;6;39433,81;48897,92;SALAMANCA JACOBO RAMIRO ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;DON DAVID RESERVA CAB.SAUV X750;6572,3;3592;;VINOTECAS;VINOTECAS;32415,12;ACOSTA FACUNDO;419,51;$;2;GRUPO PEÑAFLOR SA;4,5;0;Contado;14/4/2026 17:46;;;Premium;No definido;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;74170;6;143092,26;177434,4;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;FLM GRAN SYRAH 6X750;23848,71;3592;;VINOTECAS;VINOTECAS;107345,94;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;14/4/2026 17:46;;;Premium;;;;Vino de Guarda;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30002;2;52572,22;65189,55;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;JW RED 12X1000 UK;26286,11;3592;;VINOTECAS;VINOTECAS;41434,6;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;2;0;Contado;14/4/2026 17:46;;JW;Standard (S);No definido;;;Whisky;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30004;1;48718,78;60411,29;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;JW BLACK LABEL 12x1000;48718,78;3592;;VINOTECAS;VINOTECAS;35553,26;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;1;0;Contado;14/4/2026 17:46;;JW;Premium (S);No definido;;;Whisky;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30003;1;40947,85;50775,33;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;JW BLACK LABEL 12x750;40947,85;3592;;VINOTECAS;VINOTECAS;29882,31;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;14/4/2026 17:46;;JW;Premium (S);No definido;;;Whisky;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
698;GENERAL ROCA 99;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061746;Venta;P&P LOGISTICA S.R.L;30054;1;160294,75;198765,49;SALAMANCA JACOBO RAMIRO ;;0,00%;8;ALVAREZ VANESA  KAFF;8010;ZACAPA CENT XO 6x750;160294,75;3592;;VINOTECAS;VINOTECAS;126335,71;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;0,75;0;Contado;14/4/2026 17:46;;JW;Super Premium (S);No definido;;;Ron;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153971;0;Lista General;VINOTECAS - P;12452;13/4/2026;20000;MOLINA JUAN
30064;G.L. CABRERA 246;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061747;Venta;P&P LOGISTICA S.R.L;35093;6;39482,93;47774,35;ANDRADA ROMINA PAOLA ;;6,00%;8;ALVAREZ VANESA  KAFF;8010;SMIRNOFF BC GRAPEF.&LIME 6X700;6580,49;3592;;TRADITIONAL TRADE;Almacen/Despensa;32140,38;ACOSTA FACUNDO;420,03;$;2;GRUPO PEÑAFLOR SA;4,2;0;Contado;14/4/2026 17:46;;Smirnoff;Standard (S);No definido;;;Vodka;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153973;0;Lista General;Almacen/Despensa - P;12452;13/4/2026;20000;MOLINA JUAN
30064;G.L. CABRERA 246;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061747;Venta;P&P LOGISTICA S.R.L;74816;6;15491;18744,1;ANDRADA ROMINA PAOLA ;;15,00%;8;ALVAREZ VANESA  KAFF;8010;CAZADOR BLANCO DULCE 6X750;2581,83;3592;;TRADITIONAL TRADE;Almacen/Despensa;13671,96;ACOSTA FACUNDO;455,62;$;2;GRUPO PEÑAFLOR SA;0;0;Contado;14/4/2026 17:46;;;;;;;;PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153973;0;Lista General;Almacen/Despensa - P;12452;13/4/2026;20000;MOLINA JUAN
30069;ALBERDI 278 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061751;Venta;P&P LOGISTICA S.R.L;35105;24;46433,52;56184,56;DIAZ LUCIANO;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;35530,56;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;11,352;0;Contado;14/4/2026 17:46;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153990;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
30069;ALBERDI 278 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061752;Venta;P&P LOGISTICA S.R.L;35105;36;69650,28;84276,84;DIAZ LUCIANO;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;53295,84;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;17,028;0;Contado;14/4/2026 17:46;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153991;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
30069;ALBERDI 278 0;LAS VARILLAS;13/4/2026;14/4/2026;13/4/2026;FAC-A0006-00061753;Venta;P&P LOGISTICA S.R.L;35105;36;69650,28;84276,84;DIAZ LUCIANO;;0,00%;8;ALVAREZ VANESA  KAFF;8010;SMF ICE RED BERRIE LAT 4X6X473;1934,73;3592;;TRADITIONAL TRADE;Autoservicio Tradicional;53295,84;ACOSTA FACUNDO;0;$;2;GRUPO PEÑAFLOR SA;17,028;0;Contado;14/4/2026 17:46;;Smirnoff Ice Flavours;RTD (s);No definido;;;RTD (S);PEÑAFLOR GRUPO OBJETIVO;;;20032;GRIBAUDO ESTEBAN;AXUM;;;False;153992;0;Lista General;Autoservicio Tradicional - P;12452;13/4/2026;20000;MOLINA JUAN
